Timestep,S:MSFL,S:MSFL#3
148,0.6265039070191453,0.0
149,0.6265529604590889,0.0
150,0.6265525342371229,0.0
151,0.6265592661624717,0.0
152,0.6266158112476526,0.0
153,0.626631343739816,0.0
154,0.6266309620517317,0.0
155,0.6266501753778864,0.0
156,0.6266774452715712,0.0
157,0.6266930744034398,0.0
158,0.6267190340573382,0.0
159,0.6267385862213344,0.0
160,0.6267504332067425,0.0
161,0.626771461007826,0.0
162,0.6267710368369845,0.0
163,0.6268037928062694,0.0
164,0.6268327790244446,0.0
165,0.6268323420933238,0.0
166,0.6268672187770957,0.0
169,0.6269121621261522,0.0
170,0.6269271623830538,0.0
171,0.6269543439856704,0.0
173,0.6270053837765035,0.0
174,0.6270229734468163,0.0
175,0.6270558042493289,0.0
176,0.6270732681142129,0.0
177,0.6270778876962113,0.0
178,0.627077538583436,0.0
179,0.6271307439629669,0.0
180,0.6271433738639747,0.0
181,0.6271613841098863,0.0
182,0.6271886868097116,0.0
183,0.6271897750522152,0.0
184,0.6271999888358378,0.0
185,0.627229644107293,0.0
186,0.6272293188586653,0.0
187,0.6272441327506147,0.0
188,0.6272500584019349,0.0
189,0.627326427190029,0.0
190,0.6273266556514341,0.0
191,0.6273313840304362,0.0
192,0.6273392646054032,0.0
193,0.627377852286345,0.0
194,0.6273987324657562,0.0
196,0.6274190449851437,0.0
197,0.6274501598671566,0.0
198,0.627494107609628,0.0
199,0.6274937415416512,0.0
200,0.627503889207212,0.0
201,0.6275187375846842,0.0
202,0.6275409649794126,0.0
203,0.6275406396912311,0.0
204,0.6275661490147522,0.0
205,0.6275658147401668,0.0
206,0.6276158265653219,0.0
207,0.6276092307739546,0.0
209,0.627671626374498,0.0
210,0.6276765736124491,0.0
211,0.6277191136013626,0.0
212,0.6277188063847244,0.0
213,0.6277375821387416,0.0
214,0.6277627328612846,0.0
215,0.6277800478196907,0.0
216,0.6277876850655763,0.0
217,0.6278216273565635,0.0
218,0.6278282234296888,0.0
219,0.6278278640324487,0.0
221,0.6278875554724326,0.0
222,0.6278871848585544,0.0
223,0.6279236675378073,0.0
224,0.6279238263308906,0.0
225,0.6279559290198808,0.0
226,0.6279820077192096,0.0
227,0.6280072635972863,0.0
228,0.628010150047901,0.0
229,0.6280105877473622,0.0
230,0.6280293637715976,0.0
231,0.6280812929440636,0.0
232,0.6280809155153214,0.0
233,0.6281030398243266,0.0
234,0.6281027201282735,0.0
235,0.6281386189941276,0.0
236,0.628148178332581,0.0
237,0.6281664779106377,0.0
238,0.6282070439123425,0.0
239,0.6282067154988572,0.0
240,0.628225012472788,0.0
242,0.6282531570957908,0.0
243,0.6282863573825033,0.0
244,0.6282979251614047,0.0
245,0.6283388739338097,0.0
246,0.6283411225307751,0.0
247,0.6283408204032869,0.0
248,0.6283444184779591,0.0
249,0.6284022649574429,0.0
250,0.6284049126262177,0.0
251,0.6284741123615514,0.0
252,0.6284737881384879,0.0
253,0.6284734493128291,0.0
254,0.628473098705524,0.0
255,0.6284727806271962,0.0
256,0.6285143173217163,0.0
257,0.6285139736123886,0.0
258,0.6285339298026469,0.0
259,0.6285570423149974,0.0
260,0.6285852747358155,0.0
261,0.628612351091098,0.0
262,0.6286120050366986,0.0
264,0.6286238375194643,0.0
265,0.6286723926229718,0.0
266,0.628697749938394,0.0
267,0.6286974401124295,0.0
269,0.6287670985956283,0.0
270,0.6287602270870098,0.0
271,0.6287719936563909,0.0
272,0.6287712955320519,0.0
273,0.6288081105927829,0.0
275,0.6288346081449346,0.0
276,0.6288665217067388,0.0
277,0.6288661503797246,0.0
279,0.6289263040528071,0.0
281,0.628960445947575,0.0
282,0.6289601548975616,0.0
283,0.6289955041482714,0.0
284,0.6289922983639378,0.0
285,0.6289971209772334,0.0
286,0.6290400248576052,0.0
287,0.629056680341363,0.0
288,0.6290679934763536,0.0
289,0.6290676760043457,0.0
290,0.6291203471959942,0.0
291,0.6291259651144231,0.0
292,0.6291256293972086,0.0
293,0.6291312790886009,0.0
294,0.629151619484764,0.0
295,0.6291870087302731,0.0
296,0.629186692244479,0.0
297,0.6292430207667481,0.0
298,0.629242729380138,0.0
299,0.6292514637320691,0.0
300,0.6292646339043482,0.0
301,0.6293006315181864,0.0
302,0.6293003627841427,0.0
303,0.6293564721081543,0.0
307,0.6293819992179047,0.0
309,0.6294185768059807,0.0
310,0.6294551769550409,0.0
311,0.6294634169862208,0.0
312,0.6294631177595611,0.0
313,0.6294865846193978,0.0
315,0.6295216766526955,0.0
317,0.6295421663451037,0.0
319,0.6295699731279577,0.0
320,0.6296038213066303,0.0
321,0.6296131918951385,0.0
324,0.6296446597864865,0.0
325,0.6296651934666978,0.0
326,0.6296991935005124,0.0
327,0.6297087975632446,0.0
330,0.6297736008526391,0.0
333,0.6298134951569662,0.0
335,0.6298749746004954,0.0
336,0.6298746711065385,0.0
337,0.6298964522408508,0.0
339,0.629912578779756,0.0
340,0.6299206207817617,0.0
341,0.6299203888790543,0.0
342,0.6299581413109938,0.0
343,0.6299578430570998,0.0
345,0.6300021136007378,0.0
348,0.6300717272042599,0.0
349,0.6300713743478227,0.0
351,0.6300878466410631,0.0
355,0.6301831640056266,0.0
357,0.6301865813255411,0.0
359,0.6302460457572546,0.0
362,0.6302716485717017,0.0
363,0.6302873424494913,0.0
364,0.6303085755488342,0.0
366,0.6303537656199262,0.0
