Timestep,Salt:MSFL,Gas:gas_ideal,Solid:bccsoln,Solid:cphsoln
121,0.6491239613648808,0.0009321715373090656,1.6822513118007454e-05,0.0
123,0.6491235378819971,0.0009446496819305646,1.704286707707487e-05,0.0
124,0.6491233129910056,0.0009507077645682126,1.7150212778551628e-05,0.0
125,0.6491230722321679,0.0009572550114976985,1.7266273554309508e-05,0.0
127,0.6491226541800644,0.0009697543369212849,1.7486834343360468e-05,0.0
128,0.6491226632854478,0.0009746361766566382,1.7572326482039195e-05,0.0
129,0.6491223093885147,0.0009814944836710603,1.7693544606481163e-05,0.0
130,0.64912167726779,0.0009891346051936214,1.7828736783885875e-05,0.0
131,0.6491216305648264,0.0009946792501637418,1.792600598058344e-05,0.0
133,0.6491215562679735,0.0010049015963742437,1.8105284491998034e-05,0.0
134,0.6491209497476942,0.0010125172383856577,1.8240078071426583e-05,0.0
135,0.6491202702977048,0.0010201754684874523,1.8374918923671006e-05,0.0
136,0.6491202155308378,0.0010255814708761022,1.8470358275699152e-05,0.0
137,0.6491201863707498,0.0010305389513354118,1.855687862430471e-05,0.0
138,0.6491199429040315,0.0010370588426582292,1.8672153511368236e-05,0.0
139,0.6491197712286486,0.0010432275008684512,1.8781628265383733e-05,0.0
140,0.6491196227195616,0.0010489916595877301,1.888361634753555e-05,0.0
142,0.6491191717894224,0.0010618965142997875,1.9111974734332356e-05,0.0
143,0.649119193374544,0.0010668823365434493,1.9199535019228312e-05,0.0
144,0.649118971816372,0.0010733588858251345,1.9314730789055248e-05,0.0
145,0.649118760468619,0.0010793426919481787,1.9419826867722372e-05,0.0
146,0.6491185795946702,0.0010856229421927867,1.9531369352691108e-05,0.0
148,0.6491182746478416,0.0010964700953905483,1.9722286944824586e-05,0.0
149,0.6491181589291405,0.0011024156581182958,1.9827640440676293e-05,0.0
150,0.6491179787643832,0.0011084034812315785,1.9933333951734264e-05,0.0
151,0.6491178072812436,0.0011144865740249346,2.004098887482851e-05,0.0
152,0.6491176979611615,0.0011202102853053808,2.014221457281504e-05,0.0
154,0.6491174145353654,0.0011319703149919702,2.034971524881593e-05,0.0
155,0.6491174124277042,0.0011368206095810774,2.0435191789889885e-05,0.0
156,0.6491172153772663,0.0011429832678421683,2.054414678951919e-05,0.0
157,0.6491170792484265,0.0011488515777652464,2.0647595138897667e-05,0.0
159,0.649116895554376,0.0011591891903661455,2.082834196899306e-05,0.0
161,0.6491163505793672,0.001172608413107033,2.1066429709177337e-05,0.0
162,0.6491164126533666,0.001175649702402382,2.1119396722061146e-05,0.0
164,0.6491160789965431,0.0011877670860941608,2.1334343148620602e-05,0.0
166,0.6491157948838142,0.0011998442864569762,2.154814072945516e-05,0.0
168,0.6491156952694995,0.0012103409730735302,2.1733016730291082e-05,0.0
169,0.6491155706347467,0.0012155045759882496,2.1823565086200175e-05,0.0
170,0.6491154959500204,0.0012210976428268395,2.1922491231912275e-05,0.0
171,0.6491154171969592,0.0012265446873394403,2.2019024307787632e-05,0.0
172,0.6491152222991701,0.0012324544246046596,2.2122913343173444e-05,0.0
173,0.6491152983516341,0.001236164175280938,2.218597125098126e-05,0.0
174,0.6491151171749097,0.0012423811677164428,2.229657888532316e-05,0.0
175,0.6491148610546709,0.001248795981636218,2.241066250655935e-05,0.0
176,0.6491149194197995,0.0012530468188140709,2.2484318151562868e-05,0.0
177,0.6491146490574387,0.00126014293611851,2.2610933988746327e-05,0.0
178,0.6491146045496679,0.0012650130693331939,2.2696423488813174e-05,0.0
179,0.6491145445766713,0.0012700911004078202,2.2785747138093235e-05,0.0
180,0.6491144752792191,0.0012734768932507988,2.284482786006584e-05,0.0
181,0.6491142285329464,0.0012803681973384239,2.296770923718595e-05,0.0
182,0.6491142126760926,0.0012854408679918272,2.3056849410552336e-05,0.0
183,0.6491140419980954,0.0012911175874695112,2.3156638657598594e-05,0.0
184,0.6491140085160134,0.0012961963180794596,2.3246381448688158e-05,0.0
185,0.6491140247187603,0.0013011533137239559,2.3333813011968e-05,0.0
186,0.6491136796521211,0.0013081819008000204,2.3458930096351924e-05,0.0
188,0.6491136579979014,0.0013173971448083273,2.3620219930245715e-05,0.0
189,0.6491137585156259,0.001321452742619578,2.3690781653593107e-05,0.0
190,0.6491136877051252,0.001326659031335855,2.3782335378260435e-05,0.0
191,0.6491133682897775,0.0013336288284593965,2.3906392369436954e-05,0.0
192,0.6491134003329703,0.0013382090332944912,2.3987017278918516e-05,0.0
193,0.6491134307632684,0.0013416252861106683,2.404785906699012e-05,0.0
194,0.6491133141891888,0.0013466949436093426,2.413725018868315e-05,0.0
195,0.6491131355562584,0.0013530148217999523,2.4249643382095106e-05,0.0
196,0.6491131021095375,0.0013581047708400814,2.4338985158395287e-05,0.0
197,0.6491128790772339,0.0013641538336917139,2.4446206676688644e-05,0.0
198,0.6491129125874906,0.001368735096357992,2.4526553816560532e-05,0.0
199,0.6491128298773569,0.0013737218377045507,2.4613601521490075e-05,0.0
200,0.6491127370092501,0.0013784869511687507,2.4696355522482753e-05,0.0
201,0.6491127069455057,0.001383796587720708,2.4790105061397978e-05,0.0
202,0.6491126492690062,0.0013884165169286674,2.4871242913179168e-05,0.0
203,0.6491125665256089,0.001394009417558582,2.4970009414392764e-05,0.0
204,0.6491124587577081,0.0013987222612782044,2.505179832346968e-05,0.0
206,0.6491123877856063,0.0014083906782372886,2.5221731068621084e-05,0.0
207,0.6491123290257902,0.0014130430886349944,2.530351837566678e-05,0.0
208,0.6491121024368358,0.0014198628276181492,2.5424706934204188e-05,0.0
209,0.6491120134004201,0.0014232799408363456,2.5484927214516973e-05,0.0
210,0.6491119499910016,0.0014280372681971033,2.556843238869826e-05,0.0
211,0.6491118628932313,0.0014335467088622943,2.5665880239387276e-05,0.0
212,0.6491117573151631,0.0014389528046158688,2.5761328910565372e-05,0.0
213,0.649111930092725,0.0014420989692090676,2.5817860217014733e-05,0.0
214,0.649111675641801,0.0014488661840179695,2.593811191973216e-05,0.0
215,0.6491114349857715,0.001455620451495019,2.6058323068742274e-05,0.0
216,0.6491116938104641,0.001458137943350657,2.6103100480325284e-05,0.0
217,0.6491119554246139,0.0014610470713164476,2.6156135702568118e-05,0.0
218,0.6491117385897698,0.0014675039992540708,2.6270886444989736e-05,0.0
219,0.64911174883891,0.001471601221581165,2.6342370228887237e-05,0.0
220,0.6491115678402174,0.0014778075988112784,2.6452127542040463e-05,0.0
221,0.6491117561113326,0.0014807700125375176,2.650525697113232e-05,0.0
222,0.6491116246418965,0.001486188161757889,2.6601151225271883e-05,0.0
223,0.649111506469094,0.0014917427554053749,2.6699542580161426e-05,0.0
225,0.6491116955417933,0.0014992544701691636,2.6832073904357077e-05,0.0
227,0.6491115372492219,0.001509214098060123,2.700741877197394e-05,0.0
228,0.6491115672957933,0.001513189224299236,2.7076572718284835e-05,0.0
229,0.6491114176535693,0.0015178830288169387,2.7157806550971455e-05,0.0
230,0.6491113097026752,0.0015237401819505367,2.7261957196515933e-05,0.0
231,0.6491112358061277,0.001528340991951068,2.7342572124488695e-05,0.0
232,0.6491111863723084,0.00153346140094312,2.7432980865438958e-05,0.0
233,0.6491111349641833,0.0015380478255459236,2.7513193476483518e-05,0.0
234,0.6491114025107037,0.0015400379041399276,2.7548494388771127e-05,0.0
235,0.649111160903915,0.0015465988770520147,2.766525919556581e-05,0.0
236,0.6491111073783574,0.0015494568598404537,2.7715315176581483e-05,0.0
237,0.6491110334399898,0.0015546308494377146,2.7806824717829837e-05,0.0
238,0.6491109639432946,0.0015590184452006653,2.788357803167855e-05,0.0
239,0.6491109101661618,0.0015641749696136424,2.7974578840986292e-05,0.0
240,0.6491109236550868,0.00156826592932791,2.8046053878295033e-05,0.0
241,0.6491107825364542,0.0015734009798324526,2.813620121389765e-05,0.0
242,0.6491106802688025,0.0015779473887578162,2.8214953018992364e-05,0.0
244,0.6491105558899736,0.0015867896767119425,2.8368995545216855e-05,0.0
