Timestep,Phase Type,Phase Name,Component,Mole Percentage
39,salt,MSFL,Cation:Sn[2+],2.259329424050453e-25
39,salt,MSFL,Cation:Sn[3+],1.1434653161167368e-07
39,salt,MSFL,Cation:Sr[2+],0.001750583667066763
39,salt,MSFL,Cation:Tb[3+],2.7146908944862467e-06
39,salt,MSFL,Cation:Ti[2+],1.9652502754351e-34
39,salt,MSFL,Cation:Ti[3+],9.946294256727738e-17
39,salt,MSFL,Cation:Tm[3+],2.358528087928436e-20
39,salt,MSFL,Cation:U[3+],3.1923664435086826e-21
39,salt,MSFL,Cation:U[CN=VII,0.5307062763173402
39,salt,MSFL,Cation:U[CN=VI],3.3411972554933254
39,salt,MSFL,Cation:U[Dimer],0.9475080679027816
39,salt,MSFL,Cation:V[CN=IV,5.731086023952776e-23
39,salt,MSFL,Cation:V[Dimer,1.7263351404907837e-22
39,salt,MSFL,Cation:Y[3+],0.000982238459403299
39,salt,MSFL,Cation:Yb[3+],3.54832538754937e-13
39,salt,MSFL,Cation:Zr[CN=VI,0.008075810983616604
39,salt,MSFL,Cation:Zr[Dimer,3.2159657374192974e-07
39,solid,bccsoln,As,0.00024926566608879564
39,solid,bccsoln,B,2.5070718379616904e-07
39,solid,bccsoln,Hg,1.1831338692209154e-11
39,solid,bccsoln,Ir,2.1014185113944466e-12
39,solid,bccsoln,Mo,0.42590960615649076
39,solid,bccsoln,Nb,0.1543357372740785
39,solid,bccsoln,Os,5.264405587185989e-15
39,solid,bccsoln,Pd,0.04446286462799577
39,solid,bccsoln,Pt,6.016656724243287e-15
39,solid,bccsoln,Re,3.3001331088377376e-12
39,solid,bccsoln,Ru,0.350397885117398
39,solid,bccsoln,Sb,0.03207699417172839
39,solid,bccsoln,Ta,1.7401352872220195e-12
39,solid,bccsoln,Te,98.99256739625177
39,solid,bccsoln,W,8.315328461633389e-12
41,gas,gas_ideal,Ac,4.62107278514352e-157
41,gas,gas_ideal,Ac2,6.0345541437479716e-211
41,gas,gas_ideal,AcF3,3.668046245382131e-27
41,gas,gas_ideal,Al,1.2740645840390363e-99
41,gas,gas_ideal,AlF,1.0841662268252195e-67
41,gas,gas_ideal,AlF2,1.1115142726449999e-45
41,gas,gas_ideal,AlF3,1.0635248822778555e-26
41,gas,gas_ideal,Am,1.5213736078028926e-87
41,gas,gas_ideal,AmF,1.2946140286971481e-55
41,gas,gas_ideal,AmF2,1.3272706111470717e-33
41,gas,gas_ideal,AmF3,1.269965987132119e-14
41,gas,gas_ideal,Ba,5.821861336475693e-69
41,gas,gas_ideal,Ba2,1.4005972212121644e-155
41,gas,gas_ideal,BaF,4.59460714635655e-41
41,gas,gas_ideal,BaF2,1.2131546614701622e-15
41,gas,gas_ideal,Be,4.36969810861667e-63
41,gas,gas_ideal,Be2,1.9797915453634205e-146
41,gas,gas_ideal,Be2F4,1.3288500383684e-08
41,gas,gas_ideal,BeF,2.1017559006023635e-36
41,gas,gas_ideal,BeF2,0.000239427093944279
41,gas,gas_ideal,Bi,4.003783911613443e-99
41,gas,gas_ideal,BiF,3.407022964814213e-67
41,gas,gas_ideal,BiF2,3.492964970611267e-45
41,gas,gas_ideal,BiF3,3.342156957040251e-26
41,gas,gas_ideal,Bk,4.829342195581781e-82
41,gas,gas_ideal,Bk2,2.1880437986381664e-165
41,gas,gas_ideal,Bk2F4,1.4686304184809196e-27
41,gas,gas_ideal,BkF,2.3228374600013805e-55
41,gas,gas_ideal,BkF2,2.6461218574128813e-23
41,gas,gas_ideal,Ca,8.720767687824113e-80
41,gas,gas_ideal,Ca2,2.4349465399848674e-167
41,gas,gas_ideal,CaF,6.564045880433971e-55
41,gas,gas_ideal,CaF2,3.0049149297491778e-30
41,gas,gas_ideal,Ce,3.7983209663835884e-144
41,gas,gas_ideal,Ce2,4.960141203718998e-198
41,gas,gas_ideal,CeF3,3.014974575663785e-14
41,gas,gas_ideal,Cf,8.075282811070327e-81
41,gas,gas_ideal,Cf2,3.658691341685563e-164
41,gas,gas_ideal,Cf2F4,2.45573941416369e-26
41,gas,gas_ideal,CfF,3.88408372279358e-54
41,gas,gas_ideal,CfF2,4.424656917191088e-22
41,gas,gas_ideal,Cm,2.192582213676561e-88
41,gas,gas_ideal,CmF,1.8657795023780134e-56
41,gas,gas_ideal,CmF2,1.9128437090080797e-34
41,gas,gas_ideal,CmF3,1.830257092063896e-15
41,gas,gas_ideal,Co,4.469253633158886e-98
41,gas,gas_ideal,CoF,3.8031147783936143e-66
41,gas,gas_ideal,CoF2,3.8990481829250953e-44
41,gas,gas_ideal,CoF3,3.7307076137433455e-25
41,gas,gas_ideal,Cr,5.0803043043731756e-99
41,gas,gas_ideal,CrF,4.3230888118207275e-67
41,gas,gas_ideal,CrF2,4.432138538683058e-45
41,gas,gas_ideal,CrF3,4.2407819077079215e-26
41,gas,gas_ideal,Cs,1.1515475526332682e-36
41,gas,gas_ideal,Cs2,4.2120275338098657e-122
41,gas,gas_ideal,Cs2Be2F6,1.9709890510417565e-20
41,gas,gas_ideal,Cs2Bk2F6,2.178315378917327e-39
41,gas,gas_ideal,Cs2Cf2F6,3.6424241696010406e-38
41,gas,gas_ideal,Cs2Dy2F6,3.420181817033687e-28
41,gas,gas_ideal,Cs2Er2F6,3.655952303100576e-30
41,gas,gas_ideal,Cs2F2,1.7013489358910148e-24
41,gas,gas_ideal,Cs2HfF6,1.3827237805281347e-38
41,gas,gas_ideal,Cs2Ho2F6,2.039194560346741e-29
41,gas,gas_ideal,Cs2In2F6,7.39370660959823e-31
41,gas,gas_ideal,Cs2Mn2F6,1.00871131101676e-38
41,gas,gas_ideal,Cs2Pm2F6,1.9557093074815844e-26
41,gas,gas_ideal,Cs2Pr2F6,1.418348254787042e-24
41,gas,gas_ideal,Cs2V2F6,1.981538052225682e-43
41,gas,gas_ideal,Cs2ZrF6,1.767861034569696e-24
41,gas,gas_ideal,CsBeF3,3.2917521554343246e-10
41,gas,gas_ideal,CsBkF3,3.638008207086148e-29
41,gas,gas_ideal,CsCfF3,6.083218780415382e-28
41,gas,gas_ideal,CsDyF3,5.712051450639646e-18
41,gas,gas_ideal,CsErF3,6.105812139106321e-20
41,gas,gas_ideal,CsF,6.241590207891175e-13
41,gas,gas_ideal,CsHf2F9,1.3039069751606775e-31
41,gas,gas_ideal,CsHfF5,1.1877701185699153e-27
41,gas,gas_ideal,CsHoF3,3.405662292148941e-19
41,gas,gas_ideal,CsInF3,1.2348241942759715e-20
41,gas,gas_ideal,CsMnF3,1.6846504705317402e-28
41,gas,gas_ideal,CsNpF5,1.5232146574450164e-16
41,gas,gas_ideal,CsPmF3,3.266233429811726e-16
41,gas,gas_ideal,CsPrF3,2.368785824753344e-14
41,gas,gas_ideal,CsUF5,1.5655770182527418e-12
41,gas,gas_ideal,CsVF3,3.3093700601946345e-33
41,gas,gas_ideal,CsZr2F9,1.6670909740264605e-17
41,gas,gas_ideal,CsZrF5,1.5186059140777573e-13
41,gas,gas_ideal,Cu,2.4579816152385814e-94
41,gas,gas_ideal,CuF,2.0916213249966e-62
41,gas,gas_ideal,CuF2,2.1443823817592163e-40
41,gas,gas_ideal,CuF3,2.0517991322704017e-21
41,gas,gas_ideal,Dy,7.582569780952379e-71
41,gas,gas_ideal,Dy2,3.435456448319734e-154
41,gas,gas_ideal,Dy2F4,2.305902580427796e-16
41,gas,gas_ideal,DyF,3.6470965230801657e-44
41,gas,gas_ideal,DyF2,4.154686667491239e-12
41,gas,gas_ideal,Er,8.105274788618244e-73
41,gas,gas_ideal,Er2,3.6722798922220424e-156
41,gas,gas_ideal,Er2F4,2.464860145052788e-18
41,gas,gas_ideal,ErF,3.898509391161326e-46
41,gas,gas_ideal,ErF2,4.4410902996524075e-14
41,gas,gas_ideal,Es,7.623838243073265e-153
41,gas,gas_ideal,EsF3,3.626125186523184e-30
41,gas,gas_ideal,Eu,8.733636802982218e-139
41,gas,gas_ideal,EuF3,4.1539785304355257e-16
41,gas,gas_ideal,F,2.1470417599963527
41,gas,gas_ideal,F2,43.88218540114737
41,gas,gas_ideal,Gd,3.3905018442790673e-146
41,gas,gas_ideal,Gd2,4.4275794615392405e-200
41,gas,gas_ideal,GdF3,2.6912619943688623e-16
41,gas,gas_ideal,Ge,2.5868194810023577e-91
41,gas,gas_ideal,GeF,2.2012560048607157e-59
41,gas,gas_ideal,GeF2,2.2567825916446284e-37
41,gas,gas_ideal,GeF3,2.1593464871972318e-18
41,gas,gas_ideal,He,15.926515295199467
41,gas,gas_ideal,Hf,1.2495752666628226e-163
41,gas,gas_ideal,HfF,1.6868749203718997e-140
41,gas,gas_ideal,HfF2,7.210709270574549e-77
41,gas,gas_ideal,HfF3,2.780973657244404e-49
41,gas,gas_ideal,HfF4,5.315305353501587e-21
41,gas,gas_ideal,Ho,4.520910255051325e-72
41,gas,gas_ideal,Ho2,2.048301662453033e-155
41,gas,gas_ideal,Ho2F4,1.3748345118026691e-17
41,gas,gas_ideal,HoF,2.1744865591311734e-45
41,gas,gas_ideal,HoF2,2.477123996770788e-13
41,gas,gas_ideal,In,1.6391905257186276e-73
41,gas,gas_ideal,In2,7.426727117963125e-157
41,gas,gas_ideal,In2F4,4.984871583460232e-19
41,gas,gas_ideal,InF,7.8842480052501095e-47
41,gas,gas_ideal,InF2,8.981550080539783e-15
41,gas,gas_ideal,La,1.112118755021491e-146
41,gas,gas_ideal,La2,3.392425295004808e-198
41,gas,gas_ideal,LaF3,1.373294825646737e-15
41,gas,gas_ideal,Li,1.3007920292576262e-33
41,gas,gas_ideal,Li2,7.702096689350314e-67
41,gas,gas_ideal,Li2BeF4,9.184754014263726e-07
41,gas,gas_ideal,Li2BkF4,1.0150888920599824e-25
41,gas,gas_ideal,Li2CfF4,1.6973595056609787e-24
41,gas,gas_ideal,Li2DyF4,1.5937951891162712e-14
41,gas,gas_ideal,Li2ErF4,1.7036635781468042e-16
41,gas,gas_ideal,Li2F2,1.2155285186032974e-07
41,gas,gas_ideal,Li2HfF6,3.06808272176511e-24
41,gas,gas_ideal,Li2HoF4,9.502589785625698e-16
41,gas,gas_ideal,Li2InF4,3.44544666176113e-17
41,gas,gas_ideal,Li2MnF4,4.700566580112439e-25
41,gas,gas_ideal,Li2PmF4,9.113550835368828e-13
41,gas,gas_ideal,Li2PrF4,6.60946331482348e-11
41,gas,gas_ideal,Li2VF4,9.233912065608214e-30
41,gas,gas_ideal,Li2ZrF6,3.9226517768960236e-10
41,gas,gas_ideal,Li3F3,1.7404197902271456e-09
41,gas,gas_ideal,LiBeF3,3.451145896196212e-05
41,gas,gas_ideal,LiBkF3,3.814168412857593e-24
41,gas,gas_ideal,LiCfF3,6.377781357273615e-23
41,gas,gas_ideal,LiDyF3,5.988641304659713e-13
41,gas,gas_ideal,LiErF3,6.4014687351337e-15
41,gas,gas_ideal,LiF,8.16696784179611e-07
41,gas,gas_ideal,LiHf2F9,1.8829602755090497e-28
41,gas,gas_ideal,LiHoF3,3.570571807472309e-14
41,gas,gas_ideal,LiInF3,1.294617045686123e-15
41,gas,gas_ideal,LiMnF3,1.7662248806619276e-23
41,gas,gas_ideal,LiNpF5,1.7133388830640824e-12
41,gas,gas_ideal,LiPmF3,3.424391498826655e-11
41,gas,gas_ideal,LiPrF3,2.483487544640682e-09
41,gas,gas_ideal,LiUF5,1.7609888184133198e-08
41,gas,gas_ideal,LiVF3,3.469616897912651e-28
41,gas,gas_ideal,LiZr2F9,2.407431005087379e-14
41,gas,gas_ideal,Lu,8.431307968122999e-159
41,gas,gas_ideal,Lu2,1.1010253852703975e-212
41,gas,gas_ideal,LuF3,6.692477910229129e-29
41,gas,gas_ideal,Mg,4.36201513639614e-80
41,gas,gas_ideal,Mg2,1.2179287470939932e-167
41,gas,gas_ideal,MgF,3.283250799861141e-55
41,gas,gas_ideal,MgF2,1.5030195593272429e-30
41,gas,gas_ideal,Mn,2.236320848946612e-81
41,gas,gas_ideal,Mn2,1.0132162450156224e-164
41,gas,gas_ideal,Mn2F4,6.800778845721061e-27
41,gas,gas_ideal,MnF,1.07563507205343e-54
41,gas,gas_ideal,MnF2,1.2253382011321484e-22
41,gas,gas_ideal,Nd,3.510204775423545e-137
41,gas,gas_ideal,NdF3,1.6695582382774005e-14
41,gas,gas_ideal,Ne,0.04208540687374055
41,gas,gas_ideal,Np,2.298146280030901e-152
41,gas,gas_ideal,NpF3,4.424326269605538e-38
41,gas,gas_ideal,NpF4,4.5075428650666595e-11
41,gas,gas_ideal,Pa,1.0928055836440623e-92
41,gas,gas_ideal,PaF,9.299237425758425e-61
41,gas,gas_ideal,PaF2,9.533810284528778e-39
41,gas,gas_ideal,PaF3,9.12219006993467e-20
41,gas,gas_ideal,Pm,4.335822797893994e-69
41,gas,gas_ideal,Pm2,1.964443562024923e-152
41,gas,gas_ideal,Pm2F4,1.3185483637825051e-14
41,gas,gas_ideal,PmF,2.0854624101995078e-42
41,gas,gas_ideal,PmF2,2.375709778005124e-10
41,gas,gas_ideal,Pr,3.1444891502704693e-67
41,gas,gas_ideal,Pr2,1.4246826392689377e-150
41,gas,gas_ideal,Pr2F4,9.562570283164824e-13
41,gas,gas_ideal,PrF,1.5124497074360336e-40
41,gas,gas_ideal,PrF2,1.7229471704325914e-08
41,gas,gas_ideal,Pu,1.692927814030227e-135
41,gas,gas_ideal,PuF,1.475951545347423e-98
41,gas,gas_ideal,PuF2,5.050496591771906e-51
41,gas,gas_ideal,PuF3,3.331957412081442e-22
41,gas,gas_ideal,PuF4,9.874614768656943e-131
41,gas,gas_ideal,PuF6,38.00189513842237
41,gas,gas_ideal,Ra,6.4972953876847384e-80
41,gas,gas_ideal,Ra2,1.563090108033158e-166
41,gas,gas_ideal,RaF,5.127659024307369e-52
41,gas,gas_ideal,RaF2,1.3539010517364686e-26
41,gas,gas_ideal,Rb,3.928138048583346e-32
41,gas,gas_ideal,Rb2,2.1052823654514333e-66
41,gas,gas_ideal,Rb2F2,3.6580278694939863e-17
41,gas,gas_ideal,RbF,3.437699448588553e-10
41,gas,gas_ideal,Sc,8.799215395221922e-159
41,gas,gas_ideal,Sc2,1.1490695817576969e-212
41,gas,gas_ideal,ScF3,6.984509981430643e-29
41,gas,gas_ideal,Sm,4.8573194420622355e-138
41,gas,gas_ideal,SmF3,2.310286210997899e-15
41,gas,gas_ideal,Sn,7.317608223396638e-90
41,gas,gas_ideal,SnF,6.226924283378443e-58
41,gas,gas_ideal,SnF2,6.383998177034781e-36
41,gas,gas_ideal,SnF3,6.108370424732666e-17
41,gas,gas_ideal,Sr,1.337885105957302e-66
41,gas,gas_ideal,Sr2,3.7355412118091086e-154
41,gas,gas_ideal,SrF,1.0070144662280466e-41
41,gas,gas_ideal,SrF2,4.609950721188436e-17
41,gas,gas_ideal,Tb,1.5139933807646174e-149
41,gas,gas_ideal,Tb2,4.618310246261858e-201
41,gas,gas_ideal,TbF3,1.8695478935855917e-18
41,gas,gas_ideal,Ti,6.373301852885514e-99
41,gas,gas_ideal,TiF,5.4233660591646727e-67
41,gas,gas_ideal,TiF2,5.560170231637192e-45
41,gas,gas_ideal,TiF3,5.320111074215078e-26
41,gas,gas_ideal,Tm,2.8514744549183622e-145
41,gas,gas_ideal,TmF,2.486011567283703e-108
41,gas,gas_ideal,TmF2,8.506778550590172e-61
41,gas,gas_ideal,TmF3,5.612165720644535e-32
41,gas,gas_ideal,TmF4,1.6632257755841993e-140
41,gas,gas_ideal,TmF6,6.400830107914036e-09
41,gas,gas_ideal,U,2.362060385260758e-148
41,gas,gas_ideal,UF3,4.547371898695338e-34
41,gas,gas_ideal,UF4,4.6329028438936324e-07
41,gas,gas_ideal,V,4.3930853265704335e-86
41,gas,gas_ideal,V2,1.9903876586928815e-169
41,gas,gas_ideal,V2F4,1.3359622243141307e-31
41,gas,gas_ideal,VF,2.113004783731399e-59
41,gas,gas_ideal,VF2,2.4070854028014126e-27
41,gas,gas_ideal,Y,5.269357292563919e-147
41,gas,gas_ideal,Y2,1.6073733930839469e-198
41,gas,gas_ideal,YF3,6.506842072114942e-16
41,gas,gas_ideal,Yb,1.6781494691589792e-147
41,gas,gas_ideal,YbF3,7.981780125511784e-25
41,gas,gas_ideal,Zr,1.5976259718708816e-149
41,gas,gas_ideal,ZrF,2.156728975022977e-126
41,gas,gas_ideal,ZrF2,9.219145667828369e-63
41,gas,gas_ideal,ZrF3,3.5555727297387914e-35
41,gas,gas_ideal,ZrF4,6.795805028901764e-07
41,salt,MSFL,Anion:F,100.0
41,salt,MSFL,Cation:Ac[3+],9.833981428004206e-16
41,salt,MSFL,Cation:Al[2+],3.765315292778402e-35
41,salt,MSFL,Cation:Al[3+],1.915102882791336e-17
41,salt,MSFL,Cation:Am[2+],4.496201670820611e-23
41,salt,MSFL,Cation:Am[3+],2.286844025496203e-05
41,salt,MSFL,Cation:Ba[2+],0.0006244011602160931
41,salt,MSFL,Cation:Be[CN=IV,5.268121739280014
41,salt,MSFL,Cation:Be[Dimer,15.868446172422647
41,salt,MSFL,Cation:Bi[2+],1.1832609571161525e-34
41,salt,MSFL,Cation:Bi[3+],6.018264856634258e-17
41,salt,MSFL,Cation:Bk[CN=IV,5.822270091564924e-19
41,salt,MSFL,Cation:Bk[Dimer,1.753763183952752e-18
41,salt,MSFL,Cation:Ca[2+],1.14896540924164e-16
41,salt,MSFL,Cation:Ce[3+],0.00808310528263084
41,salt,MSFL,Cation:Cf[CN=IV,9.735586274014097e-18
41,salt,MSFL,Cation:Cf[Dimer,2.932518160965718e-17
41,salt,MSFL,Cation:Cm[2+],6.4798625150209235e-24
41,salt,MSFL,Cation:Cm[3+],3.295767397330257e-06
41,salt,MSFL,Cation:Co[2+],1.3208238627032573e-33
41,salt,MSFL,Cation:Co[3+],6.717933002779388e-16
41,salt,MSFL,Cation:Cr[2+],1.5014111316540734e-34
41,salt,MSFL,Cation:Cr[3+],7.636430319661255e-17
41,salt,MSFL,Cation:Cs[1+],1.3924344329705071e-05
41,salt,MSFL,Cation:Cu[2+],7.264212412125586e-30
41,salt,MSFL,Cation:Cu[3+],3.694700987816866e-12
41,salt,MSFL,Cation:Dy[CN=IV,9.141569900188993e-08
41,salt,MSFL,Cation:Dy[Dimer,2.753590692693703e-07
41,salt,MSFL,Cation:Er[CN=IV,9.77174469617434e-10
41,salt,MSFL,Cation:Er[Dimer,2.9434096703902513e-09
41,salt,MSFL,Cation:Es[3+],1.5571401853986534e-18
41,salt,MSFL,Cation:Eu[3+],0.0001783812352387753
41,salt,MSFL,Cation:Gd[3+],7.215236313837637e-05
41,salt,MSFL,Cation:Ge[2+],7.644974260721492e-27
41,salt,MSFL,Cation:Ge[3+],3.888362887871166e-09
41,salt,MSFL,Cation:Hf[CN=VI,6.3804868031097e-17
41,salt,MSFL,Cation:Hf[Dimer,2.5663707712613925e-21
41,salt,MSFL,Cation:Ho[CN=IV,5.4504235770899915e-09
41,salt,MSFL,Cation:Ho[Dimer,1.6417569188857857e-08
41,salt,MSFL,Cation:In[CN=IV,1.9762132368668123e-10
41,salt,MSFL,Cation:In[Dimer,5.952678189007831e-10
41,salt,MSFL,Cation:La[3+],0.002045702130164347
41,salt,MSFL,Cation:Li[1+],74.00593256310938
41,salt,MSFL,Cation:Lu[3+],1.7942441036390284e-17
41,salt,MSFL,Cation:Mg[2+],5.746976282036584e-17
41,salt,MSFL,Cation:Mn[CN=IV,2.6961154266262114e-18
41,salt,MSFL,Cation:Mn[Dimer,8.12114158316764e-18
41,salt,MSFL,Cation:Nd[3+],0.0071694607630957445
41,salt,MSFL,Cation:Np[3+],3.0899712964166616e-25
41,salt,MSFL,Cation:Np[CN=VII,5.163092758290722e-05
41,salt,MSFL,Cation:Np[CN=VI],0.00032505274711139385
41,salt,MSFL,Cation:Np[Dimer],9.216464041716534e-05
41,salt,MSFL,Cation:Pa[2+],3.229630293217963e-28
41,salt,MSFL,Cation:Pa[3+],1.642644454437711e-10
41,salt,MSFL,Cation:Pm[CN=IV,5.227281558469563e-06
41,salt,MSFL,Cation:Pm[Dimer,1.5745428853739493e-05
41,salt,MSFL,Cation:Pr[CN=IV,0.0003791005977919654
41,salt,MSFL,Cation:Pr[Dimer,0.0011419131386316847
41,salt,MSFL,Cation:Pu[3+],1.3146693349500033e-10
41,salt,MSFL,Cation:Ra[2+],6.968422200163404e-15
41,salt,MSFL,Cation:Rb[1+],1.5178557629170767e-05
41,salt,MSFL,Cation:Sc[3+],1.872537499426848e-17
41,salt,MSFL,Cation:Sm[3+],0.000992089162361913
41,salt,MSFL,Cation:Sn[2+],2.1626142422676547e-25
41,salt,MSFL,Cation:Sn[3+],1.0999420892257619e-07
41,salt,MSFL,Cation:Sr[2+],0.0017626701722954204
41,salt,MSFL,Cation:Tb[3+],2.7849359343148997e-06
41,salt,MSFL,Cation:Ti[2+],1.883538027254942e-34
41,salt,MSFL,Cation:Ti[3+],9.579992179569479e-17
41,salt,MSFL,Cation:Tm[3+],2.2143566868040798e-20
41,salt,MSFL,Cation:U[3+],3.1759069708828475e-21
41,salt,MSFL,Cation:U[CN=VII,0.5306684337613717
41,salt,MSFL,Cation:U[CN=VI],3.3409283984380784
41,salt,MSFL,Cation:U[Dimer],0.9472784563054949
41,salt,MSFL,Cation:V[CN=IV,5.296317442566827e-23
41,salt,MSFL,Cation:V[Dimer,1.5953376252258187e-22
41,salt,MSFL,Cation:Y[3+],0.0009692791699917639
41,salt,MSFL,Cation:Yb[3+],3.4275569499484627e-13
41,salt,MSFL,Cation:Zr[CN=VI,0.008157677013767312
41,salt,MSFL,Cation:Zr[Dimer,3.2811953845464924e-07
41,solid,bccsoln,As,0.0002374292372598062
41,solid,bccsoln,B,2.46177248170626e-07
41,solid,bccsoln,Hg,1.1266765982756668e-11
41,solid,bccsoln,Ir,1.9683581149338966e-12
41,solid,bccsoln,Mo,0.4057529495195575
41,solid,bccsoln,Nb,0.1477406059243651
41,solid,bccsoln,Os,4.80527325490921e-15
41,solid,bccsoln,Pd,0.04232814437626621
41,solid,bccsoln,Pt,5.472897380396404e-15
41,solid,bccsoln,Re,3.129761294246098e-12
41,solid,bccsoln,Ru,0.333657057720838
41,solid,bccsoln,Sb,0.030540560565196686
41,solid,bccsoln,Ta,1.6526919586690413e-12
41,solid,bccsoln,Te,99.03974300645332
41,solid,bccsoln,W,7.920330439723112e-12
42,gas,gas_ideal,Ac,2.9017894827264328e-157
42,gas,gas_ideal,Ac2,6.106578555801464e-211
42,gas,gas_ideal,AcF3,3.8860550225638106e-27
42,gas,gas_ideal,Al,5.69001980121573e-100
42,gas,gas_ideal,AlF,1.0787991612522089e-67
42,gas,gas_ideal,AlF2,1.1086949533194181e-45
42,gas,gas_ideal,AlF3,1.0634008012404102e-26
42,gas,gas_ideal,Am,7.229840013435179e-88
42,gas,gas_ideal,AmF,1.3707413357006382e-55
42,gas,gas_ideal,AmF2,1.4087274589957919e-33
42,gas,gas_ideal,AmF3,1.3511759065380198e-14
42,gas,gas_ideal,Ba,5.897484329507831e-69
42,gas,gas_ideal,Ba2,1.1544917169630414e-155
42,gas,gas_ideal,BaF,4.665579812235481e-41
42,gas,gas_ideal,BaF2,1.234882715303554e-15
42,gas,gas_ideal,Be,4.3481446851159347e-63
42,gas,gas_ideal,Be2,1.0240133285667898e-146
42,gas,gas_ideal,Be2F4,1.3285904128573088e-08
42,gas,gas_ideal,BeF,2.0964626505724012e-36
42,gas,gas_ideal,BeF2,0.00023940347484738105
42,gas,gas_ideal,Bi,1.7984820980705538e-99
42,gas,gas_ideal,BiF,3.4098316819760146e-67
42,gas,gas_ideal,BiF2,3.5043252843164275e-45
42,gas,gas_ideal,BiF3,3.3611610695908905e-26
42,gas,gas_ideal,Bk,5.415498479988196e-82
42,gas,gas_ideal,Bk2,1.2753813467440405e-165
42,gas,gas_ideal,Bk2F4,1.654723998947106e-27
42,gas,gas_ideal,BkF,2.6110884341982623e-55
42,gas,gas_ideal,BkF2,2.981706562290523e-23
42,gas,gas_ideal,Ca,8.678134208393161e-80
42,gas,gas_ideal,Ca2,1.498347966064742e-167
42,gas,gas_ideal,CaF,6.547802235622237e-55
42,gas,gas_ideal,CaF2,3.0047505858174568e-30
42,gas,gas_ideal,Ce,2.2989707658877737e-144
42,gas,gas_ideal,Ce2,4.837995885971119e-198
42,gas,gas_ideal,CeF3,3.0787646535652573e-14
42,gas,gas_ideal,Cf,7.987418226895278e-81
42,gas,gas_ideal,Cf2,1.8810833855589596e-164
42,gas,gas_ideal,Cf2F4,2.440582834343251e-26
42,gas,gas_ideal,CfF,3.8511423146768405e-54
42,gas,gas_ideal,CfF2,4.397773802522514e-22
42,gas,gas_ideal,Cm,1.0513300496156436e-88
42,gas,gas_ideal,CmF,1.9932689434266496e-56
42,gas,gas_ideal,CmF2,2.048506615096268e-34
42,gas,gas_ideal,CmF3,1.9648177971024404e-15
42,gas,gas_ideal,Co,2.0482505268439614e-98
42,gas,gas_ideal,CoF,3.883380071755719e-66
42,gas,gas_ideal,CoF2,3.9909966952321357e-44
42,gas,gas_ideal,CoF3,3.827950213673396e-25
42,gas,gas_ideal,Cr,2.2687697525188983e-99
42,gas,gas_ideal,CrF,4.3014734422696134e-67
42,gas,gas_ideal,CrF2,4.420676311748533e-45
42,gas,gas_ideal,CrF3,4.240075881885551e-26
42,gas,gas_ideal,Cs,1.1518600640394507e-36
42,gas,gas_ideal,Cs2,6.046566342268038e-122
42,gas,gas_ideal,Cs2Be2F6,1.9812516626657474e-20
42,gas,gas_ideal,Cs2Bk2F6,2.467596215086472e-39
42,gas,gas_ideal,Cs2Cf2F6,3.639503003801498e-38
42,gas,gas_ideal,Cs2Dy2F6,3.5467468385012788e-28
42,gas,gas_ideal,Cs2Er2F6,3.798381641766972e-30
42,gas,gas_ideal,Cs2F2,1.710541775300585e-24
42,gas,gas_ideal,Cs2HfF6,1.389159903412353e-38
42,gas,gas_ideal,Cs2Ho2F6,2.1254384637584006e-29
42,gas,gas_ideal,Cs2In2F6,7.479051227348104e-31
42,gas,gas_ideal,Cs2Mn2F6,1.013774011599249e-38
42,gas,gas_ideal,Cs2Pm2F6,1.966957947112224e-26
42,gas,gas_ideal,Cs2Pr2F6,1.4635821693777206e-24
42,gas,gas_ideal,Cs2V2F6,1.991497936991086e-43
42,gas,gas_ideal,Cs2ZrF6,1.81837761349494e-24
42,gas,gas_ideal,CsBeF3,3.3003076775271387e-10
42,gas,gas_ideal,CsBkF3,4.110445375086466e-29
42,gas,gas_ideal,CsCfF3,6.062571419961806e-28
42,gas,gas_ideal,CsDyF3,5.908061071656833e-18
42,gas,gas_ideal,CsErF3,6.327226535994367e-20
42,gas,gas_ideal,CsF,6.258429974518309e-13
42,gas,gas_ideal,CsHf2F9,1.3365614518041054e-31
42,gas,gas_ideal,CsHfF5,1.1900879475527038e-27
42,gas,gas_ideal,CsHoF3,3.540489586575431e-19
42,gas,gas_ideal,CsInF3,1.2458371973313499e-20
42,gas,gas_ideal,CsMnF3,1.688713360753376e-28
42,gas,gas_ideal,CsNpF5,1.5417976086397327e-16
42,gas,gas_ideal,CsPmF3,3.2764976487101986e-16
42,gas,gas_ideal,CsPrF3,2.4379898633321783e-14
42,gas,gas_ideal,CsUF5,1.5692836711412433e-12
42,gas,gas_ideal,CsVF3,3.317375604060241e-33
42,gas,gas_ideal,CsZr2F9,1.7495274784788106e-17
42,gas,gas_ideal,CsZrF5,1.5577971093206933e-13
42,gas,gas_ideal,Cu,1.099403713645547e-94
42,gas,gas_ideal,CuF,2.0844141946658446e-62
42,gas,gas_ideal,CuF2,2.1421776928069977e-40
42,gas,gas_ideal,CuF3,2.054662076444032e-21
42,gas,gas_ideal,Dy,7.783851343009751e-71
42,gas,gas_ideal,Dy2,1.8331422020313862e-154
42,gas,gas_ideal,Dy2F4,2.3783822798788736e-16
