Timestep,S:MSFL,S:MSFL#3
153,0.6491156241165288,0.0
154,0.6491154611796979,0.0
155,0.6491153212153614,0.0
156,0.6491152867289022,0.0
157,0.6491150262808714,0.0
158,0.6491150568667502,0.0
159,0.6491148551038529,0.0
160,0.6491148369715372,0.0
162,0.6491144151048341,0.0
163,0.6491144432208881,0.0
164,0.6491144579666893,0.0
165,0.6491141853185638,0.0
166,0.6491141397869848,0.0
167,0.649114044062933,0.0
168,0.6491138366770235,0.0
170,0.649113716811904,0.0
171,0.6491134364066181,0.0
173,0.6491132672388702,0.0
174,0.6491130275243092,0.0
175,0.6491133203291102,0.0
176,0.6491132285804296,0.0
177,0.6491130670307952,0.0
179,0.6491130429970045,0.0
180,0.6491128677155052,0.0
181,0.6491128583851806,0.0
182,0.6491123270264116,0.0
183,0.6491122929500643,0.0
184,0.6491121966694952,0.0
185,0.6491121216107499,0.0
186,0.6491120672049071,0.0
187,0.6491118650035974,0.0
188,0.6491121128980587,0.0
189,0.6491121101486504,0.0
190,0.6491120332398462,0.0
191,0.649111843355829,0.0
192,0.6491117982946808,0.0
193,0.6491115244707122,0.0
194,0.6491115622055704,0.0
195,0.6491114756820989,0.0
196,0.649111470800208,0.0
197,0.6491114104762805,0.0
198,0.6491112894494547,0.0
199,0.6491112362355598,0.0
200,0.6491111052235047,0.0
201,0.6491108668568881,0.0
202,0.6491107696657484,0.0
203,0.649110749122117,0.0
204,0.649110750989466,0.0
205,0.6491105617721928,0.0
206,0.64911027959386,0.0
207,0.6491104940299356,0.0
208,0.6491105809870763,0.0
209,0.649110588076297,0.0
210,0.6491102792028736,0.0
211,0.6491102976715719,0.0
212,0.6491102170073973,0.0
213,0.6491104686641044,0.0
214,0.6491102077051873,0.0
215,0.6491102174952562,0.0
216,0.6491101176934299,0.0
218,0.6491100688625678,0.0
219,0.6491099420697428,0.0
220,0.6491098935633528,0.0
221,0.6491098182871164,0.0
222,0.6491097889048925,0.0
223,0.6491096004071812,0.0
224,0.6491097589084405,0.0
225,0.6491097025808199,0.0
227,0.6491094246734965,0.0
228,0.6491095868867451,0.0
229,0.6491093362752947,0.0
230,0.6491093784844368,0.0
231,0.6491095595957752,0.0
232,0.6491094198856362,0.0
233,0.6491093452037817,0.0
234,0.6491092718301844,0.0
235,0.6491091145746422,0.0
236,0.649108899051176,0.0
237,0.6491089165870446,0.0
239,0.6491086981953169,0.0
240,0.6491086752953705,0.0
242,0.64910834807107,0.0
244,0.6491081065245525,0.0
245,0.649107995844212,0.0
246,0.6491079112517337,0.0
247,0.6491078924687225,0.0
248,0.6491079591167067,0.0
249,0.6491079014065941,0.0
250,0.6491078077768822,0.0
251,0.6491079759097035,0.0
252,0.6491080031475962,0.0
253,0.6491079495880528,0.0
254,0.6491078863417002,0.0
255,0.649107628164562,0.0
257,0.6491077675392806,0.0
258,0.6491076706662847,0.0
260,0.6491075997108277,0.0
261,0.6491074716552103,0.0
262,0.649107485879135,0.0
263,0.6491074230552356,0.0
264,0.6491073105273577,0.0
265,0.6491075550243157,0.0
266,0.6491073015003636,0.0
267,0.6491070998735182,0.0
268,0.6491073091287519,0.0
272,0.6491073251238849,0.0
273,0.6491072882786368,0.0
275,0.6491073694122259,0.0
276,0.6491072627701897,0.0
277,0.6491070680231806,0.0
282,0.6491066031755915,0.0
283,0.6491067792089475,0.0
284,0.6491067073286791,0.0
286,0.6491067992591941,0.0
287,0.649106770208536,0.0
288,0.6491066833731959,0.0
290,0.6491064068659873,0.0
291,0.6491066009450124,0.0
292,0.6491063878308437,0.0
294,0.6491064142316049,0.0
295,0.6491062085582318,0.0
296,0.6491060332045445,0.0
297,0.6491061862982777,0.0
298,0.6491063546479473,0.0
299,0.649106193863409,0.0
300,0.6491063137844417,0.0
301,0.6491064277769167,0.0
302,0.6491062390411564,0.0
303,0.6491060395243062,0.0
304,0.6491059937206618,0.0
305,0.6491058813581474,0.0
306,0.6491057990939606,0.0
307,0.649105777622487,0.0
308,0.6491059421202344,0.0
309,0.6491057785226277,0.0
310,0.64910571237195,0.0
311,0.6491058425224517,0.0
313,0.6491060608764133,0.0
314,0.6491059157505337,0.0
315,0.649105740881344,0.0
316,0.6491058866214843,0.0
317,0.6491057399551131,0.0
318,0.6491056110753567,0.0
320,0.6491055786704336,0.0
321,0.649105522705127,0.0
322,0.6491057884784801,0.0
323,0.6491055373532468,0.0
326,0.6491056841825777,0.0
327,0.64910549382708,0.0
328,0.6491055709958391,0.0
330,0.6491053287645239,0.0
331,0.6491051582228791,0.0
332,0.6491052282084602,0.0
333,0.6491051168701847,0.0
335,0.6491050905285924,0.0
336,0.6491052254868753,0.0
337,0.6491050784034553,0.0
340,0.6491048987848894,0.0
341,0.6491048181416869,0.0
342,0.649104714020416,0.0
343,0.649104784506121,0.0
344,0.6491049429589363,0.0
345,0.6491048284064566,0.0
347,0.6491044645857156,0.0
350,0.6491047985016556,0.0
352,0.6491044558793803,0.0
353,0.6491043061815713,0.0
355,0.6491045595683969,0.0
356,0.6491043831974908,0.0
357,0.6491045353978682,0.0
359,0.6491042255666809,0.0
361,0.649104409451893,0.0
362,0.6491045976922225,0.0
365,0.649104471743818,0.0
366,0.6491044176196776,0.0
